chrom	start	end	value
chr3	85800000	86799999	0.844104
chr3	86000000	86999999	0.858961
chr3	86200000	87199999	0.835436
chr3	86400000	87399999	0.858699
chr3	86600000	87599999	0.841955
chr3	86800000	87799999	0.825165
chr3	87000000	87999999	0.835899
chr3	87200000	88199999	0.853429
chr3	87400000	88399999	0.847269
chr3	87600000	88599999	0.827488
chr3	87800000	88799999	0.871
chr3	88000000	88999999	0.85057
chr3	88200000	89199999	0.835221
chr3	88400000	89399999	0.857148
chr3	88600000	89599999	0.888287
chr3	88800000	89799999	0.883577
chr3	89000000	89999999	0.892371
chr3	89200000	90199999	0.924115
chr3	89400000	90399999	0.902748
chr3	89600000	90599999	0.87908
chr3	89800000	90799999	0.8915
chr3	90000000	90999999	0.90009
chr3	90200000	91199999	0.877385
chr3	90400000	91399999	0.869565
chr3	90600000	91599999	0.888357
chr3	90800000	91799999	0.886366
chr3	91000000	91999999	0.864397
chr3	91200000	92199999	0.885209
chr3	91400000	92399999	0.888879
chr3	91600000	92599999	0.888405
chr3	91800000	92799999	0.883065
chr3	92000000	92999999	0.902531
chr3	92200000	93199999	0.904694
chr3	92400000	93399999	0.909142
chr3	92600000	93599999	0.892422
chr3	92800000	93799999	0.90261
chr3	93000000	93999999	0.904985
chr3	93200000	94199999	0.880985
chr3	93400000	94399999	0.873859
chr3	93600000	94599999	0.88554
chr3	93800000	94799999	0.868809
chr3	94000000	94999999	0.875967
chr3	94200000	95199999	0.885301
chr3	94400000	95399999	0.888885
chr3	94600000	95599999	0.877257
chr3	94800000	95799999	0.869424
chr3	95000000	95999999	0.829325
chr3	95200000	96199999	0.837373
chr3	95400000	96399999	0.833868
chr3	95600000	96599999	0.824913
chr3	95800000	96799999	0.795122
chr3	96000000	96999999	0.815675
chr3	96200000	97199999	0.8025
chr3	96400000	97399999	0.825864
chr3	96600000	97599999	0.848222
chr3	96800000	97799999	0.880159
chr3	97000000	97999999	0.892236
chr3	97200000	98199999	0.898364
chr3	97400000	98399999	0.876908
chr3	97600000	98599999	0.862917
chr3	97800000	98799999	0.892164
chr3	98000000	98999999	0.880069
chr3	98200000	99199999	0.861841
chr3	98400000	99399999	0.874503
chr3	98600000	99599999	0.896291
chr3	98800000	99799999	0.880671
chr3	99000000	99999999	0.890113
chr3	99200000	100199999	0.902933
chr3	99400000	100399999	0.893432
chr3	99600000	100599999	0.883398
chr3	99800000	100799999	0.859873
chr3	100000000	100999999	0.881681
chr3	100200000	101199999	0.875621
chr3	100400000	101399999	0.876165
chr3	100600000	101599999	0.857248
chr3	100800000	101799999	0.858087
chr3	101000000	101999999	0.815645
chr3	101200000	102199999	0.815514
chr3	101400000	102399999	0.826888
chr3	101600000	102599999	0.823668
chr3	101800000	102799999	0.826237
chr3	102000000	102999999	0.821095
chr3	102200000	103199999	0.84649
chr3	102400000	103399999	0.837136
chr3	102600000	103599999	0.867194
chr3	102800000	103799999	0.83133
chr3	103000000	103999999	0.879373
chr3	103200000	104199999	0.850236
chr3	103400000	104399999	0.85386
chr3	103600000	104599999	0.834592
chr3	103800000	104799999	0.8825
chr3	104000000	104999999	0.862389
chr3	104200000	105199999	0.876517
chr3	104400000	105399999	0.871556
chr3	104600000	105599999	0.839517
chr3	104800000	105799999	0.838309
chr3	105000000	105999999	0.852222
chr3	105200000	106199999	0.855882
chr3	105400000	106399999	0.820359
chr3	105600000	106599999	0.859132
chr3	105800000	106799999	0.83613
chr3	106000000	106999999	0.811907
chr3	106200000	107199999	0.822643
chr3	106400000	107399999	0.854283
chr3	106600000	107599999	0.829598
chr3	106800000	107799999	0.829033
chr3	107000000	107999999	0.831885
chr3	107200000	108199999	0.827668
chr3	107400000	108399999	0.806821
chr3	107600000	108599999	0.817681
chr3	107800000	108799999	0.851082
chr3	108000000	108999999	0.852474
chr3	108200000	109199999	0.803701
chr3	108400000	109399999	0.836992
chr3	108600000	109599999	0.828064
chr3	108800000	109799999	0.810916
chr3	109000000	109999999	0.789531
chr3	109200000	110199999	0.812448
chr3	109400000	110399999	0.812112
chr3	109600000	110599999	0.822943
chr3	109800000	110799999	0.816456
chr3	110000000	110999999	0.853124
chr3	110200000	111199999	0.829213
chr3	110400000	111399999	0.838671
chr3	110600000	111599999	0.847404
chr3	110800000	111799999	0.86113
chr3	111000000	111999999	0.859893
chr3	111200000	112199999	0.8831
chr3	111400000	112399999	0.887393
chr3	111600000	112599999	0.891234
chr3	111800000	112799999	0.898438
chr3	112000000	112999999	0.889203
chr3	112200000	113199999	0.91537
chr3	112400000	113399999	0.879293
chr3	112600000	113599999	0.879961
chr3	112800000	113799999	0.886327
chr3	113000000	113999999	0.873367
chr3	113200000	114199999	0.8179
chr3	113400000	114399999	0.83865
chr3	113600000	114599999	0.858204
chr3	113800000	114799999	0.82176
chr3	114000000	114999999	0.849871
chr3	114200000	115199999	0.867291
chr3	114400000	115399999	0.846765
chr3	114600000	115599999	0.829694
chr3	114800000	115799999	0.87903
chr3	115000000	115999999	0.839053
chr3	115200000	116199999	0.867949
chr3	115400000	116399999	0.879447
chr3	115600000	116599999	0.862582
chr3	115800000	116799999	0.854749
chr3	116000000	116999999	0.874524
chr3	116200000	117199999	0.887962
chr3	116400000	117399999	0.872593
chr3	116600000	117599999	0.871633
chr3	116800000	117799999	0.850082
chr3	117000000	117999999	0.84166
chr3	117200000	118199999	0.828438
chr3	117400000	118399999	0.802035
chr3	117600000	118599999	0.828368
chr3	117800000	118799999	0.815931
chr3	118000000	118999999	0.81288
chr3	118200000	119199999	0.839515
chr3	118400000	119399999	0.880583
chr3	118600000	119599999	0.857408
chr3	118800000	119799999	0.841361
chr3	119000000	119999999	0.867355
chr3	119200000	120199999	0.831397
chr3	119400000	120399999	0.80639
chr3	119600000	120599999	0.835735
chr3	119800000	120799999	0.871105
chr3	120000000	120999999	0.842358
chr3	120200000	121199999	0.847448
chr3	120400000	121399999	0.854179
chr3	120600000	121599999	0.850249
chr3	120800000	121799999	0.828589
chr3	121000000	121999999	0.824172
chr3	121200000	122199999	0.827171
chr3	121400000	122399999	0.837845
chr3	121600000	122599999	0.829756
chr3	121800000	122799999	0.82694
chr3	122000000	122999999	0.833615
chr3	122200000	123199999	0.829129
chr3	122400000	123399999	0.825399
chr3	122600000	123599999	0.808686
chr3	122800000	123799999	0.780505
chr3	123000000	123999999	0.773327
chr3	123200000	124199999	0.796088
chr3	123400000	124399999	0.786501
chr3	123600000	124599999	0.802461
chr3	123800000	124799999	0.864681
chr3	124000000	124999999	0.855261
chr3	124200000	125199999	0.794892
chr3	124400000	125399999	0.805194
chr3	124600000	125599999	0.74712
chr3	124800000	125799999	0.73441
chr3	125000000	125999999	0.77536
chr3	125200000	126199999	0.809775
chr3	125400000	126399999	0.808528
chr3	125600000	126599999	0.835005
chr3	125800000	126799999	0.844503
chr3	126000000	126999999	0.831217
chr3	126200000	127199999	0.826296
chr3	126400000	127399999	0.835343
chr3	126600000	127599999	0.83581
chr3	126800000	127799999	0.836122
chr3	127000000	127999999	0.826848
chr3	127200000	128199999	0.820804
chr3	127400000	128399999	0.822252
chr3	127600000	128599999	0.849727
chr3	127800000	128799999	0.800698
chr3	128000000	128999999	0.819258
chr3	128200000	129199999	0.822517
chr3	128400000	129399999	0.800547
chr3	128600000	129599999	0.788807
chr3	128800000	129799999	0.803671
chr3	129000000	129999999	0.812161
chr3	129200000	130199999	0.808882
chr3	129400000	130399999	0.818653
chr3	129600000	130599999	0.815951
chr3	129800000	130799999	0.855529
chr3	130000000	130999999	0.83334
chr3	130200000	131199999	0.818064
chr3	130400000	131399999	0.818401
chr3	130600000	131599999	0.79682
chr3	130800000	131799999	0.769185
chr3	131000000	131999999	0.755275
chr3	131200000	132199999	0.771134
chr3	131400000	132399999	0.770558
chr3	131600000	132599999	0.774296
chr3	131800000	132799999	0.773258
chr3	132000000	132999999	0.781155
chr3	132200000	133199999	0.786867
chr3	132400000	133399999	0.800683
chr3	132600000	133599999	0.805622
chr3	132800000	133799999	0.810102
chr3	133000000	133999999	0.82252
chr3	133200000	134199999	0.847427
chr3	133400000	134399999	0.808842
chr3	133600000	134599999	0.808644
chr3	133800000	134799999	0.785354
chr3	134000000	134999999	0.779915
chr3	134200000	135199999	0.775822
chr3	134400000	135399999	0.812582
chr3	134600000	135599999	0.816945
chr3	134800000	135799999	0.851913
chr3	135000000	135999999	0.818181
chr3	135200000	136199999	0.812356
chr3	135400000	136399999	0.780045
chr3	135600000	136599999	0.83507
chr3	135800000	136799999	0.815993
chr3	136000000	136999999	0.827631
chr3	136200000	137199999	0.790162
chr3	136400000	137399999	0.850158
chr3	136600000	137599999	0.762058
chr3	136800000	137799999	0.775902
chr3	137000000	137999999	0.766549
chr3	137200000	138199999	0.784904
chr3	137400000	138399999	0.777816
chr3	137600000	138599999	0.819553
chr3	137800000	138799999	0.815634
chr3	138000000	138999999	0.839354
chr3	138200000	139199999	0.814121
chr3	138400000	139399999	0.807513
chr3	138600000	139599999	0.802292
chr3	138800000	139799999	0.828701
chr3	139000000	139999999	0.832746
chr3	139200000	140199999	0.879697
chr3	139400000	140399999	0.87063
chr3	139600000	140599999	0.880711
chr3	139800000	140799999	0.861834
chr3	140000000	140999999	0.857114
chr3	140200000	141199999	0.859062
chr3	140400000	141399999	0.839792
chr3	140600000	141599999	0.844357
chr3	140800000	141799999	0.803963
chr3	141000000	141999999	0.799746
chr3	141200000	142199999	0.774468
chr3	141400000	142399999	0.792571
chr3	141600000	142599999	0.780421
chr3	141800000	142799999	0.801544
chr3	142000000	142999999	0.797557
chr3	142200000	143199999	0.787553
chr3	142400000	143399999	0.814848
chr3	142600000	143599999	0.811033
chr3	142800000	143799999	0.806429
chr3	143000000	143999999	0.819654
chr3	143200000	144199999	0.846858
chr3	143400000	144399999	0.790861
chr3	143600000	144599999	0.778595
chr3	143800000	144799999	0.78662
chr3	144000000	144999999	0.803072
chr3	144200000	145199999	0.779801
chr3	144400000	145399999	0.820002
chr3	144600000	145599999	0.798909
chr3	144800000	145799999	0.823162
chr3	145000000	145999999	0.804233
chr3	145200000	146199999	0.841196
chr3	145400000	146399999	0.81127
chr3	145600000	146599999	0.831439
chr3	145800000	146799999	0.805721
chr3	146000000	146999999	0.794665
chr3	146200000	147199999	0.80554
chr3	146400000	147399999	0.827435
chr3	146600000	147599999	0.853019
chr3	146800000	147799999	0.851232
chr3	147000000	147999999	0.866154
chr3	147200000	148199999	0.839102
chr3	147400000	148399999	0.79935
chr3	147600000	148599999	0.820281
chr3	147800000	148799999	0.848298
chr3	148000000	148999999	0.848301
chr3	148200000	149199999	0.801083
chr3	148400000	149399999	0.855588
chr3	148600000	149599999	0.823321
chr3	148800000	149799999	0.827056
chr3	149000000	149999999	0.800345
chr3	149200000	150199999	0.830917
chr3	149400000	150399999	0.807288
chr3	149600000	150599999	0.811128
chr3	149800000	150799999	0.780082
chr3	150000000	150999999	0.787931
chr3	150200000	151199999	0.808084
chr3	150400000	151399999	0.773199
chr3	150600000	151599999	0.779348
chr3	150800000	151799999	0.799774
chr3	151000000	151999999	0.798218
chr3	151200000	152199999	0.805369
chr3	151400000	152399999	0.817824
chr3	151600000	152599999	0.808234
chr3	151800000	152799999	0.821989
chr3	152000000	152999999	0.844637
chr3	152200000	153199999	0.85645
chr3	152400000	153399999	0.849377
chr3	152600000	153599999	0.87918
chr3	152800000	153799999	0.846057
chr3	153000000	153999999	0.845383
chr3	153200000	154199999	0.824665
chr3	153400000	154399999	0.860609
chr3	153600000	154599999	0.834228
chr3	153800000	154799999	0.817716
chr3	154000000	154999999	0.833409
chr3	154200000	155199999	0.791198
chr3	154400000	155399999	0.805077
chr3	154600000	155599999	0.800734
chr3	154800000	155799999	0.825519
chr3	155000000	155999999	0.815877
chr3	155200000	156199999	0.856514
chr3	155400000	156399999	0.822869
chr3	155600000	156599999	0.825676
chr3	155800000	156799999	0.807368
chr3	156000000	156999999	0.806128
chr3	156200000	157199999	0.806663
chr3	156400000	157399999	0.816443
chr3	156600000	157599999	0.802737
chr3	156800000	157799999	0.805605
chr3	157000000	157999999	0.822599
chr3	157200000	158199999	0.831096
chr3	157400000	158399999	0.802301
chr3	157600000	158599999	0.797053
chr3	157800000	158799999	0.794663
chr3	158000000	158999999	0.770462
chr3	158200000	159199999	0.756793
chr3	158400000	159399999	0.781391
chr3	158600000	159599999	0.808602
chr3	158800000	159799999	0.833588
chr3	159000000	159999999	0.842013
chr3	159200000	160199999	0.852151
chr3	159400000	160399999	0.831153
chr3	159600000	160599999	0.821831
chr3	159800000	160799999	0.800213
chr3	160000000	160999999	0.801292
chr3	160200000	161199999	0.77736
chr3	160400000	161399999	0.788397
chr3	160600000	161599999	0.776182
chr3	160800000	161799999	0.812855
chr3	161000000	161999999	0.793663
chr3	161200000	162199999	0.78897
chr3	161400000	162399999	0.812706
chr3	161600000	162599999	0.844633
chr3	161800000	162799999	0.808846
chr3	162000000	162999999	0.808751
chr3	162200000	163199999	0.834575
chr3	162400000	163399999	0.82067
chr3	162600000	163599999	0.784352
chr3	162800000	163799999	0.811128
chr3	163000000	163999999	0.778032
chr3	163200000	164199999	0.766436
chr3	163400000	164399999	0.746523
chr3	163600000	164599999	0.752148
chr3	163800000	164799999	0.740762
chr3	164000000	164999999	0.732101
chr3	164200000	165199999	0.700422
chr3	164400000	165399999	0.742866
chr3	164600000	165599999	0.758005
chr3	164800000	165799999	0.767423
chr3	165000000	165999999	0.803352
chr3	165200000	166199999	0.81258
chr3	165400000	166399999	0.802942
chr3	165600000	166599999	0.826923
chr3	165800000	166799999	0.795071
chr3	166000000	166999999	0.794475
chr3	166200000	167199999	0.80936
chr3	166400000	167399999	0.769169
chr3	166600000	167599999	0.714501
chr3	166800000	167799999	0.756894
chr3	167000000	167999999	0.771326
chr3	167200000	168199999	0.775301
chr3	167400000	168399999	0.79175
chr3	167600000	168599999	0.827824
chr3	167800000	168799999	0.774668
chr3	168000000	168999999	0.775974
chr3	168200000	169199999	0.76265
chr3	168400000	169399999	0.747347
chr3	168600000	169599999	0.756883
chr3	168800000	169799999	0.791413
chr3	169000000	169999999	0.795827
chr3	169200000	170199999	0.800421
chr3	169400000	170399999	0.832041
chr3	169600000	170599999	0.793894
chr3	169800000	170799999	0.78498
chr3	170000000	170999999	0.761166
chr3	170200000	171199999	0.769154
chr3	170400000	171399999	0.757541
chr3	170600000	171599999	0.808714
chr3	170800000	171799999	0.790447
chr3	171000000	171999999	0.792197
chr3	171200000	172199999	0.775204
chr3	171400000	172399999	0.822078
chr3	171600000	172599999	0.802495
chr3	171800000	172799999	0.796668
chr3	172000000	172999999	0.842406
chr3	172200000	173199999	0.861857
chr3	172400000	173399999	0.810823
chr3	172600000	173599999	0.76523
chr3	172800000	173799999	0.807813
chr3	173000000	173999999	0.704237
chr3	173200000	174199999	0.700218
chr3	173400000	174399999	0.686952
chr3	173600000	174599999	0.710507
chr3	173800000	174799999	0.655334
chr3	174000000	174999999	0.74879
chr3	174200000	175199999	0.741672
chr3	174400000	175399999	0.764086
chr3	174600000	175599999	0.798129
chr3	174800000	175799999	0.8182
chr3	175000000	175999999	0.802118
chr3	175200000	176199999	0.825078
chr3	175400000	176399999	0.797536
chr3	175600000	176599999	0.708743
chr3	175800000	176799999	0.728411
chr3	176000000	176999999	0.717315
chr3	176200000	177199999	0.706484
chr3	176400000	177399999	0.724097
chr3	176600000	177599999	0.760816
chr3	176800000	177799999	0.727761
chr3	177000000	177999999	0.724056
chr3	177200000	178199999	0.724579
chr3	177400000	178399999	0.706374
chr3	177600000	178599999	0.749443
chr3	177800000	178799999	0.787487
chr3	178000000	178999999	0.764184
chr3	178200000	179199999	0.762111
chr3	178400000	179399999	0.74319
chr3	178600000	179599999	0.735576
chr3	178800000	179799999	0.74341
chr3	179000000	179999999	0.744218
chr3	179200000	180199999	0.72086
chr3	179400000	180399999	0.756201
chr3	179600000	180599999	0.761875
chr3	179800000	180799999	0.745894
chr3	180000000	180999999	0.776739
chr3	180200000	181199999	0.787111
chr3	180400000	181399999	0.768337
chr3	180600000	181599999	0.735343
chr3	180800000	181799999	0.720377
chr3	181000000	181999999	0.727397
chr3	181200000	182199999	0.734996
chr3	181400000	182399999	0.756606
chr3	181600000	182599999	0.748113
chr3	181800000	182799999	0.747991
chr3	182000000	182999999	0.738776
chr3	182200000	183199999	0.709179
chr3	182400000	183399999	0.726794
chr3	182600000	183599999	0.747315
chr3	182800000	183799999	0.765526
chr3	183000000	183999999	0.76122
chr3	183200000	184199999	0.790281
chr3	183400000	184399999	0.749993
chr3	183600000	184599999	0.725094
chr3	183800000	184799999	0.710546
chr3	184000000	184999999	0.712717
chr3	184200000	185199999	0.678189
chr3	184400000	185399999	0.674569
chr3	184600000	185599999	0.708138
chr3	184800000	185799999	0.671027
chr3	185000000	185999999	0.670467
chr3	185200000	186199999	0.71148
chr3	185400000	186399999	0.740454
chr3	185600000	186599999	0.724853
chr3	185800000	186799999	0.758448
chr3	186000000	186999999	0.777473
chr3	186200000	187199999	0.746365
chr3	186400000	187399999	0.756583
chr3	186600000	187599999	0.802665
chr3	186800000	187799999	0.776338
chr3	187000000	187999999	0.780237
chr3	187200000	188199999	0.773586
chr3	187400000	188399999	0.771183
chr3	187600000	188599999	0.72734
chr3	187800000	188799999	0.765577
chr3	188000000	188999999	0.757577
chr3	188200000	189199999	0.751353
chr3	188400000	189399999	0.736098
chr3	188600000	189599999	0.730023
chr3	188800000	189799999	0.708557
chr3	189000000	189999999	0.713967
chr3	189200000	190199999	0.729615
chr3	189400000	190399999	0.725329
chr3	189600000	190599999	0.764294
chr3	189800000	190799999	0.752054
chr3	190000000	190999999	0.773071
chr3	190200000	191199999	0.787415
chr3	190400000	191399999	0.817817
chr3	190600000	191599999	0.802853
chr3	190800000	191799999	0.845697
chr3	191000000	191999999	0.769715
chr3	191200000	192199999	0.804101
chr3	191400000	192399999	0.747103
chr3	191600000	192599999	0.744278
chr3	191800000	192799999	0.731463
chr3	192000000	192999999	0.761698
chr3	192200000	193199999	0.733001
chr3	192400000	193399999	0.773771
chr3	192600000	193599999	0.763047
chr3	192800000	193799999	0.770828
chr3	193000000	193999999	0.746363
chr3	193200000	194199999	0.735272
